simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split
SIM_00212,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,32.628,1528.35,79.35,9.38,22.0,17.109,20.156,1,NONE,,PASS,83.39849415512951,27.211260672935655,5.416739327064347,5.89032588588937,9176.502247120236,99.61459574797072,50.67697435773688,66.34126631792581,49.029298509793975,39.99264508988684,55.061374166489934,35.331743281283,1.3572763532539722,1.283504183346319,7.706401689839184,18.2351434375,1.9540843566851325,20.189227794185133,0.7419438605527512,0.0,1.2490009027033011e-14,9.64492003702137,27.367150393013333,9176.502247120236,7.706401689839184,train
SIM_00213,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,21.4734,2425.48,49.53,8.57,24.36,17.585,23.08,1,NONE,,PASS,90.55886199770252,19.446066672214656,2.02733332778535,19.544501579613723,25503.07729005177,99.19420067039869,67.28618348069756,71.14021228086655,35.037957967954334,5.658630362389386,49.158521712620555,43.27413352387854,1.3134976468975295,2.0531985339471657,21.58866735783249,12.355965848958334,1.4500781174142454,13.80604396637258,0.7099658866283343,3.1225022567582528e-15,1.2490009027033011e-14,25.523848653770614,86.22528452956709,25503.07729005177,21.58866735783249,train
SIM_00214,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,25.0447,2474.21,29.47,7.45,31.57,10.39,20.217,1,NONE,,PASS,71.9201138458994,18.012176752363963,7.032523247636038,9.742970259646297,8786.370539956748,99.60621894424297,30.52311292429418,59.58384531030696,32.45437252678192,21.178340159354196,53.02181066789946,29.404941680816755,1.3419873204423305,2.1452069591483443,7.618020793696253,8.15409342795139,6.209120012609944,14.363213440561333,0.7974168607176403,3.1225022567582528e-15,1.2490009027033011e-14,14.168396595743385,25.34293314758213,8786.370539956748,7.618020793696253,train
SIM_00215,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,27.4546,2577.4,65.5,8.51,34.74,17.663,18.054,1,NONE,,PASS,78.5647101950542,21.569626925211352,5.884973074788644,11.366957160879018,11982.43460396759,99.55897582211225,54.30339956706125,53.092156523978694,38.864192658038476,22.51588334763752,48.82666860779564,26.254760854651522,1.311078797831468,2.2579227920092912,10.497172420291472,15.871952303819445,0.36635533553229577,16.238307639351742,0.75283210486927,3.1225022567582528e-15,1.2490009027033011e-14,17.5875132871272,39.30154467872662,11982.43460396759,10.497172420291472,train
SIM_00216,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,32.938,2336.48,32.64,8.34,35.0,16.484,19.111,1,NONE,,PASS,72.02628620619828,23.72401815059759,9.213981849402414,8.034150018923976,8331.726410347263,99.65614300062813,43.86265940495399,50.16915034220495,42.74597864972539,36.14552083289111,46.976255994473995,22.498315244725898,1.2976727241621087,2.0485941093735827,7.305145194972655,17.693595954861113,1.975531998731554,19.669127953592668,0.8290808002563097,6.2450045135165055e-15,1.2490009027033011e-14,12.202389955783557,23.05576494401118,8331.726410347263,7.305145194972655,val
SIM_00217,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,25.8135,2723.18,36.28,7.63,31.11,19.324,27.108,1,NONE,,PASS,90.37839116063053,23.329826002249362,2.4836739977506372,17.26068980589746,28140.616724839114,99.36615685316809,62.18393988518513,74.5568184254073,42.03572252657543,11.804309980587258,54.17092073780502,41.64448775661616,1.3505800074777745,2.3575064488003767,24.36184365412053,16.41196337239583,2.7908824726559867,19.20284584505182,0.8231028316799431,0.0,1.2490009027033011e-14,22.123218784223496,78.20913911040613,28140.616724839114,24.36184365412053,train
SIM_00218,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,39.8112,1571.01,85.82,7.32,29.18,15.921,26.673,1,NONE,,PASS,79.16591740914342,31.516901711588904,8.29429828841108,4.686181373090817,7522.770127696325,99.7017090042017,38.41996455693247,66.16747223194072,56.787210291151176,44.08800475046931,79.6960539796314,36.78450910553413,1.5562946711321959,1.3514247651393057,6.471287804036251,20.607479749999996,9.535605676722852,30.14308542672285,0.9564101732639253,1.8735013540549517e-14,0.0,7.505456691715849,18.162460880721156,7522.770127696325,6.471287804036251,train
SIM_00219,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,37.0266,2746.06,81.92,8.24,26.64,16.964,27.705,1,NONE,,PASS,77.76747466844289,28.794651775585677,8.231948224414326,8.60981013786613,12321.426950962463,99.6864667874021,39.41343641772145,63.30452823691741,51.88225545150572,41.03997411885353,73.294180114255,32.419025483800986,1.50192902456834,2.342388050711343,10.510172122112104,20.50701527604166,8.71699030118835,29.22400557723001,1.0149108870977344,6.2450045135165055e-15,3.7470027081099033e-14,11.612158232525625,27.192364820938796,12321.426950962463,10.510172122112104,train
SIM_00220,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,29.9652,2276.68,28.47,6.6,26.43,18.844,21.543,1,NONE,,PASS,85.15030339504086,25.515458712930783,4.449741287069217,10.160760644674216,15273.228415497699,99.5537027318431,56.25087639373443,66.05715639333992,45.97379948275817,27.254758342215247,54.521317834370066,31.437766449129594,1.3532110963055741,1.9406467465163202,13.018931528952786,18.552152427083335,1.4333977259110013,19.985550152994335,0.7832722263725563,0.0,2.4980018054066022e-14,15.26075776217836,45.16143615487147,15273.228415497699,13.018931528952786,train
SIM_00221,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,34.4287,2031.53,63.15,7.43,32.36,11.143,23.559,1,NONE,,PASS,67.59930792833396,23.273562928722313,11.155137071277691,6.138825791970108,6257.212629179046,99.69782253808853,26.73777544122552,55.77435401832134,41.93434761931948,26.22585783919276,68.21357651681114,27.748861232324355,1.460138522044642,1.7659579162377341,5.439237508715825,12.109518188368053,11.268128352943572,23.377646541311627,1.0044721821453844,6.2450045135165055e-15,1.2490009027033011e-14,9.632353942549576,15.126357845393319,6257.212629179046,5.439237508715825,train
SIM_00222,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,25.717,1817.91,52.16,7.06,32.47,17.157,26.421,1,NONE,,PASS,93.66385694155205,24.087534089658938,1.6294659103410607,13.334851108295092,28493.991494200847,99.26647352683602,60.48846815433247,83.96381318953414,43.4009623237098,12.408453697640539,63.453585464681105,53.38692288726919,1.4220407311042476,1.580832404523582,24.778028113741613,14.415583984375,3.4272815549689066,17.842865539343908,0.740751023866908,3.1225022567582528e-15,1.2490009027033011e-14,15.850833583480862,80.44483443012498,28493.991494200847,24.778028113741613,train
SIM_00223,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,38.5031,2224.27,88.51,8.57,23.37,14.184,20.396,1,NONE,,PASS,62.475302524812605,24.054928206431125,14.448171793568886,6.430474101991778,5916.7766597428445,99.7108950755982,32.321901006589165,44.55414966835753,43.34221298456059,35.541495328259884,55.909921628342616,19.858299125904928,1.3636884473306443,1.8766063235331472,4.99195713407399,17.60814945572917,6.027760513249658,23.635909968978826,0.9825807737251832,6.2450045135165055e-15,0.0,9.151088141891664,13.468190300496142,5916.7766597428445,4.99195713407399,train
SIM_00224,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,34.7455,2043.93,93.79,7.58,25.4,18.98,25.151,1,NONE,,PASS,85.9257349576496,29.855326239710138,4.8901737602898585,7.873785205659926,14474.392702305146,99.6147722668751,50.948399912860985,71.30722541701434,53.79338061209034,41.562483571970546,66.08987342561039,38.6103684797353,1.4430164442224596,1.736260052819622,12.29558245039521,21.67582333767361,3.9181661171007365,25.593989454774345,0.8572671170724689,6.2450045135165055e-15,1.2490009027033011e-14,11.508630190769466,37.11217556082544,14474.392702305146,12.29558245039521,train
SIM_00225,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,37.3301,2465.55,74.48,9.45,21.11,13.552,25.404,1,NONE,,PASS,69.50825250259214,25.94750016747015,11.382599832529863,7.152012317991693,8069.654785866799,99.70992223568813,30.628307159264523,56.045836206691305,46.75225255400027,32.514754281215616,71.24539863295315,27.645757610367756,1.484934776823707,2.0643185944141536,6.756439100796169,16.25252747829861,11.061771439133086,27.314298917431696,1.052675546435686,6.2450045135165055e-15,4.9960036108132044e-14,9.888901508040997,17.50693821961716,8069.654785866799,6.756439100796169,val
SIM_00226,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,21.5791,2413.86,93.87,6.8,32.41,15.458,19.544,1,NONE,,PASS,86.2257652709381,18.606744113581005,2.972355886418993,14.867828415328404,17431.386559021124,99.38406417872916,58.121913242437216,67.1087296590158,33.52566506951532,14.623997116842494,41.86259262499175,33.611332633080586,1.261333183158787,2.0986511765671665,15.15514566349613,10.82308002517361,1.4233139895714437,12.246394014745054,0.6581696367719944,3.1225022567582528e-15,6.2450045135165055e-15,21.346001149361886,63.06125377793131,17431.386559021124,15.15514566349613,train
SIM_00227,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,30.4464,2132.02,38.28,8.09,23.44,14.757,19.031,1,NONE,,PASS,74.35841040978404,22.63945906700449,7.806940932995511,7.744759032905836,8292.235989551826,99.6367407888807,42.62257084550005,55.31066837942328,40.791818138746834,36.469540013391295,48.99559750819797,26.201601954944454,1.3123095491653705,1.7992000647915685,6.997772783401947,14.529434375000001,2.865460560819858,17.39489493581986,0.7683441059407539,0.0,2.4980018054066022e-14,11.681890991908631,23.550785837211624,8292.235989551826,6.997772783401947,test
SIM_00228,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,23.0473,1961.64,37.3,8.12,25.51,13.968,21.942,1,NONE,,PASS,89.85694238311737,20.70959908186421,2.3377009181357904,11.716886419272637,19235.930996523257,99.40269945457511,52.13708408061735,78.80810765067683,37.314592940295874,21.760862892901336,54.522191045642266,43.5714570421269,1.353217659513447,1.6669710174354053,16.346393560791793,10.367083669270833,3.2265996225512037,13.593683291822037,0.6563952898405593,0.0,6.2450045135165055e-15,15.547246897581116,60.0880623548591,19235.930996523257,16.346393560791793,val
SIM_00229,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,36.0752,2323.45,41.77,8.3,24.92,17.14,17.655,1,NONE,,PASS,67.07906110363375,24.19890545125808,11.876294548741917,7.412037462033831,7042.5636466818,99.68099001648265,42.672077009953775,42.57433868294465,43.60163144370825,35.589703759995345,48.7874778227051,18.916267842976005,1.3107934337381362,1.9705310307054928,5.972837892575663,20.200546236111112,0.6929625754825478,20.89350881159366,0.8634071840016806,6.2450045135165055e-15,0.0,10.906640878809846,18.13351297485765,7042.5636466818,5.972837892575663,val
SIM_00230,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,37.5607,1675.43,56.75,6.85,25.22,18.627,25.045,1,NONE,,PASS,84.57853697083424,31.768290536004134,5.792409463995864,5.832618993817504,10832.285192582754,99.65187331050431,48.12479380284607,70.27199666338514,57.240163127935375,51.08133832004388,70.60249164702948,39.488610813963895,1.47964172159621,1.422371761247603,9.196168486722966,22.971693736979166,4.646557460516675,27.61825119749584,0.8693653555640677,0.0,1.2490009027033011e-14,9.011128766001319,27.649383005602363,10832.285192582754,9.196168486722966,test
SIM_00231,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,31.823,2193.37,97.36,6.63,34.97,16.68,20.25,1,NONE,,PASS,77.26721531654135,24.588745930182956,7.234254069817045,8.000563781602647,9621.294608697122,99.63523875216663,46.586002996249206,57.440397725969994,44.30404672105037,36.64468802665234,50.59819314887698,27.264403292874555,1.3240430634581126,1.9229299686739538,8.434999904487086,17.311214765625003,2.3726286038661275,19.68384336949113,0.8005224595585818,0.0,0.0,12.411036235674992,27.57708181627892,9621.294608697122,8.434999904487086,val
SIM_00232,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:35:12.830813+00:00,32.0657,2034.6,77.44,9.28,33.29,13.98,16.467,1,NONE,,PASS,64.98663053105534,20.83841798619661,11.227282013803398,6.946261781981544,5798.030550360541,99.65859324771544,38.18600170727733,43.35689255508524,37.54669907422813,34.6444677250095,42.09217376078444,18.77950472678424,1.2629426383630236,1.7740104488847643,5.055424545017538,14.437080398437498,2.0213383681550017,16.4584187665925,0.7898113368056334,1.2490009027033011e-14,1.2490009027033011e-14,10.647398353778218,16.658740715783242,5798.030550360541,5.055424545017538,val
