simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split
SIM_00165,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.982,3302.51,125.09,6.91,37.28,17.314,26.0,1,NONE,,PASS,62.048319694661956,27.91057516505284,17.07142483494716,8.520934701326842,8687.949720981871,99.74198610446821,31.657538559950222,44.46837367918132,50.28932462171683,40.292840828976445,66.8418181718008,19.50651559765809,1.4490558217084575,2.9170206656019064,7.673838649334727,25.459733906249998,9.751984016018874,35.211717922268875,1.2615905517546582,0.0,2.4980018054066022e-14,10.708364909832904,16.361012341948612,8687.949720981871,7.673838649334727,ood
SIM_00166,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.0048,3252.64,137.5,9.66,37.52,18.098,18.317,1,NONE,,PASS,56.02534428762822,23.53333381732966,18.471466182670348,9.307568536507835,7384.765952286896,99.71384572112167,35.795202785296354,31.508769406562227,42.40240327446785,35.003644777295904,47.865954984339496,14.823467573485043,1.3041013192490964,2.875192954834143,6.527813418980993,24.918107874999997,0.6264696411748448,25.54457751617484,1.0854636115076959,0.0,1.249000902703301e-13,11.66220697516828,15.511312266275947,7384.765952286896,6.527813418980993,ood
SIM_00167,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.8769,3436.13,113.22,7.08,36.56,13.801,18.885,1,NONE,,PASS,44.55668704296357,19.995659887583717,24.881240112416283,9.733883294754374,6189.732757749451,99.71671958584936,23.131378915086277,27.87263232445604,36.028216013664355,29.425153010612767,45.86266879993726,10.790058294303547,1.2896710368850508,3.0280043456390477,5.454548485886653,19.926200624131944,6.628551070466612,26.554751694598558,1.328025773787426,6.2450045135165055e-15,4.9960036108132044e-14,10.507633582072737,11.32697692988512,6189.732757749451,5.454548485886653,ood
SIM_00168,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.6992,3420.08,147.19,6.44,36.2,13.115,21.942,1,NONE,,PASS,48.907387314438246,21.372136997310996,22.327063002689012,9.378656525210985,6684.906025746278,99.72577669162092,22.107864929974994,34.40594144758066,38.5083549501099,27.353761759121056,56.074639414793864,14.034116287532244,1.3649366519658002,3.010357436711594,5.88406018816035,18.362388666666668,10.964331647423732,29.3267203140904,1.3721941010288412,1.2490009027033011e-14,9.992007221626409e-14,10.711919437634178,12.159999942669177,6684.906025746278,5.88406018816035,ood
SIM_00169,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.4824,3218.65,121.09,8.17,36.32,14.33,18.833,1,NONE,,PASS,47.95684391942205,20.852786700418772,22.629613299581216,9.10307538109602,6176.190481935751,99.71717722085049,25.76391708005874,29.895067151235505,37.572588649403194,31.767524768785382,46.163334915226855,11.73704339496035,1.2918266004830272,2.834157544933946,5.438397108516748,20.10570313194444,5.5514239570653565,25.657127089009798,1.2303932063187768,1.2490009027033011e-14,2.4980018054066022e-14,10.416640191282308,11.90962138538393,6176.190481935751,5.438397108516748,ood
SIM_00170,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.5472,3264.39,120.3,6.08,37.78,19.363,28.284,1,NONE,,PASS,69.21741029861792,30.834418200545922,13.712781799454074,8.631240637467704,10585.255205502763,99.73559407308969,36.790296046514285,51.3008481671831,55.55751027125392,46.182360861211464,72.16852372015022,23.61920059273906,1.4925679929958693,2.8879943901938487,9.364738175359626,28.382985527777773,9.162154653055,37.545140180832774,1.2176373796528466,0.0,2.4980018054066022e-14,11.31746776830479,20.59880852015733,10585.255205502763,9.364738175359626,ood
SIM_00171,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.9092,3313.28,147.76,9.85,37.64,16.299,18.184,1,NONE,,PASS,50.96371961194076,21.868124375726882,21.041075624273123,9.426622146605773,6746.995931457252,99.71548972176798,30.564511518188002,29.37864849772913,39.402025902210596,36.52932709088517,42.22629641610748,12.125158252206939,1.2638838416465046,2.929927372247462,5.966356015796691,22.774281385416664,2.415607169312291,25.189888554728956,1.151899821033081,6.2450045135165055e-15,7.494005416219807e-14,11.047851047825583,13.491520234412906,6746.995931457252,5.966356015796691,ood
SIM_00172,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.6653,3454.92,127.34,9.97,37.24,12.706,26.826,1,NONE,,PASS,54.01488022612509,24.125908297639455,20.539391702360547,8.884108851861964,7502.6906012422605,99.74285630776221,20.55547972489214,42.11668770277251,43.470105040791815,26.01019437772957,71.89908130668476,18.35293703306344,1.490335958973341,3.0512472158320736,6.626076380434252,18.13403425607639,17.951521610811046,36.08555586688743,1.4957180232015614,6.2450045135165055e-15,2.4980018054066022e-14,10.630934463356075,13.224420187201263,7502.6906012422605,6.626076380434252,ood
SIM_00173,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.2891,3301.65,112.58,9.28,37.05,13.571,29.205,1,NONE,,PASS,60.25856019768452,26.687973984512695,17.601126015487303,8.364820086652266,8295.143548524844,99.74664727979489,23.237727477529262,48.227900899257634,48.08643961173458,29.194130603455235,79.57993955920028,22.12878711457408,1.5552913021427617,2.914100369625308,7.321454691094222,19.31150852517361,18.986558648810153,38.29806717398377,1.4350308942975039,0.0,0.0,10.386563247886341,15.065174424876057,8295.143548524844,7.321454691094222,ood
SIM_00174,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.7464,3200.56,122.15,6.05,36.24,14.863,26.898,1,NONE,,PASS,61.885202705516384,26.45369628931086,16.292703710689146,8.410516220929683,8383.5028960014,99.73721735505882,27.55464510942035,47.388210945958356,47.66431763839794,33.35991416562743,71.59769689554659,21.448466962519007,1.4878432746384436,2.817500003992765,7.3801208047833216,20.5564914375,13.424748196843408,33.98123963434341,1.2845554459651902,6.2450045135165055e-15,2.4980018054066022e-14,10.600136299188312,16.03390063555071,8383.5028960014,7.3801208047833216,ood
SIM_00175,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.2006,3296.62,149.8,6.23,36.95,18.519,25.695,1,NONE,,PASS,64.69252516880395,28.594484279762366,15.606115720237637,8.702167238666421,9320.94510865764,99.73602759072423,35.01920625879536,45.664752924051484,51.52159329686913,43.65326382770027,64.71457255569096,20.085299357845027,1.432035506507566,2.9087227989032347,8.22419494660533,26.866828244791662,7.605319961053017,34.47214820584468,1.2055523669731723,0.0,0.0,11.207429797220852,18.09457875901455,9320.94510865764,8.22419494660533,ood
SIM_00176,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.2775,3284.25,119.4,7.57,37.3,18.357,18.482,1,NONE,,PASS,56.32049769160932,23.81089841157013,18.46660158842987,9.350597378627342,7506.916342289314,99.71528971976471,36.11052595761944,31.632709514221002,42.90251966048672,35.161664865059954,48.613874179505935,14.992396735753442,1.3095301014579472,2.9010789805012687,6.631089962395372,25.4600830078125,0.5392795702518629,25.999362578064364,1.0919101887155516,0.0,2.4980018054066022e-14,11.718705204650835,15.659209694242659,7506.916342289314,6.631089962395372,ood
SIM_00177,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.8629,3457.94,146.14,8.49,36.53,16.153,22.688,1,NONE,,PASS,54.63757356979653,24.51199999304425,20.35090000695575,9.133857715664776,7611.915308551004,99.73585840946735,28.588446232918013,36.477468928685006,44.16576575323288,36.28299131129308,56.492771768931384,15.01146950418202,1.3681103238845393,3.046928698487809,6.707161837418444,23.583787856770833,7.770156190120868,31.3539440468917,1.2791263077590154,6.2450045135165055e-15,4.9960036108132044e-14,10.780116370188242,14.015156454708661,7611.915308551004,6.707161837418444,ood
SIM_00178,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.8345,3251.05,132.22,6.53,37.89,19.101,26.624,1,NONE,,PASS,66.42184613731192,29.779902606433115,15.05459739356689,8.521004854198148,9665.183513476772,99.73789991374484,36.016313346654734,47.52075783846301,53.65748217375336,45.557699478167464,67.484714111416,21.22650589333918,1.4542393908997036,2.877210070808868,8.553779037908122,28.1581676171875,7.941652265935854,36.09981988312336,1.2122208846755933,6.2450045135165055e-15,4.9960036108132044e-14,11.129284489841815,18.767388663214664,9665.183513476772,8.553779037908122,ood
SIM_00179,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.77,3314.32,122.47,9.44,36.75,16.685,22.654,1,NONE,,PASS,58.578693378672384,25.054107158058184,17.71589284194182,8.995060354830146,7988.764916149953,99.72860012446503,31.621116109101994,39.423833405328146,45.142535419924656,38.16496897473491,56.19950965152701,16.529153197670933,1.3658836595272756,2.9224540635664864,7.044219777233283,23.27363706597222,6.518327035452773,29.791964101424995,1.1891050003688903,6.2450045135165055e-15,0.0,11.154169944108872,15.644270764792312,7988.764916149953,7.044219777233283,ood
SIM_00180,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.2888,3237.07,118.78,6.64,37.54,19.461,25.688,1,NONE,,PASS,67.65791895721385,29.28830122155039,14.000498778449602,8.786689339932758,9990.46754156862,99.72856041605733,38.09810934383242,47.75267653385682,52.771713912703405,46.364932568892065,63.80917360941314,21.22223770515565,1.4248520947072159,2.8616139590907768,8.831709346661048,27.7285055625,6.212527858822389,33.94103342132239,1.1588597496514583,1.2490009027033011e-14,2.4980018054066022e-14,11.678434004880165,20.12401947234538,9990.46754156862,8.831709346661048,ood
SIM_00181,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,43.5099,3310.23,119.29,9.07,36.53,18.451,27.966,1,NONE,,PASS,68.27793527068826,29.707661358341195,13.802238641658805,8.827070464113127,10416.103386514671,99.73333966328282,35.33710000616624,50.94240324461672,53.52731776277693,43.307701444016104,71.48863706951782,23.402625526026323,1.4869422922533515,2.9167755327146505,9.178043671893555,26.34426245572917,9.734823421347778,36.07908587707695,1.2144707535837993,0.0,2.4980018054066022e-14,11.405803237138564,20.286570367499056,10416.103386514671,9.178043671893555,ood
SIM_00182,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.6538,3220.61,121.92,9.05,36.81,19.923,20.954,1,NONE,,PASS,60.712581541902686,27.110474736558142,17.543325263441858,8.693902378040704,8184.125691177515,99.73005417054407,38.173241810791914,36.455638935707675,48.84770222803269,41.17842010551736,54.16838395429335,16.180767540317643,1.350560977743131,2.840373610069144,7.217879418715556,29.319173421874993,1.4197028986257385,30.738876320500733,1.133837626201718,0.0,2.4980018054066022e-14,11.361687494453774,16.460564625741263,8184.125691177515,7.217879418715556,ood
SIM_00183,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,42.6704,3461.16,123.39,10.0,36.3,12.868,22.653,1,NONE,,PASS,50.254670811312195,21.44386905387016,21.226530946129845,9.535007610178516,6948.126124974276,99.72451410480363,21.87013720135604,36.32994170629569,38.63760189886515,26.375729802879935,58.16359645878834,15.031214161106016,1.3808658901653625,3.0475009010485965,6.117723718770123,17.564129319444444,11.847838754361092,29.411968073805536,1.371579354449439,6.2450045135165055e-15,2.4980018054066022e-14,11.01239496133211,12.756977939928852,6948.126124974276,6.117723718770123,ood
SIM_00184,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T09:36:53.469283+00:00,44.2338,3369.37,115.34,9.81,36.73,15.51,21.015,1,NONE,,PASS,52.072382001198825,23.03359330964629,21.2002066903537,9.131859304198446,7020.200385137995,99.72897427993368,27.70796244367698,33.70277056935827,41.50196992729062,34.69777290629704,51.881783138540754,13.58754093473988,1.3335165654108052,2.970803532510636,6.189773192941257,22.265497921875,6.61201748828633,28.87751541016133,1.2537130017862932,1.2490009027033011e-14,4.9960036108132044e-14,10.669270248579464,13.172362861335108,7020.200385137995,6.189773192941257,ood
