feed_flow_m3h,feed_tds_mgL,predicted_recovery_pct,predicted_permeate_tds_mgL,predicted_concentrate_tds_mgL,reconstructed_qp_m3h,reconstructed_qr_m3h,solute_in_kgh,solute_out_kgh,solute_error_kgh,solute_error_percent
31.0354,2934.93,68.12277221679688,10.041569709777832,9404.560546875,21.142174848571777,9.893225151428222,91.08672652199999,93.25373556303155,2.1670090410315623,2.379061279041759
30.8622,1508.6,66.27276611328125,5.361527919769287,4727.39501953125,20.453233623413084,10.408966376586918,46.55871492,49.31695639026673,2.758241470266732,5.924221652178565
35.8456,2541.62,76.92462921142578,8.524320602416992,10990.314453125,27.574094888610837,8.27150511138916,91.10589387199998,91.14149259994959,0.035598727949604836,0.03907401204977977
31.3134,1652.51,71.20197296142578,5.793300151824951,6013.45458984375,22.295758601303103,9.017641398696899,51.745706634,54.35634308024886,2.6106364462488614,5.045126670535248
30.6249,2981.56,63.71695327758789,10.642711639404297,8170.9697265625,19.513253224308016,11.111646775691984,91.309976844,91.00060334364801,0.3093735003519953,0.3388167548005728
36.8547,2831.47,61.44247817993164,8.20378589630127,7097.54541015625,22.644441005779267,14.210258994220734,104.352977409,101.04372864731577,3.3092487616842305,3.1712068441650634
33.369,1977.19,60.22626876831055,6.504447937011719,4932.931640625,20.096903625297546,13.272096374702453,65.97685311,65.60106340751997,0.3757897024800201,0.5695780940832147
27.2597,1847.94,78.67560577392578,7.9902825355529785,9250.53125,21.446734107154846,5.812965892845153,50.374290017999996,53.944388111929285,3.570098093929289,7.087143248378496
37.5306,1621.16,67.47148895263672,4.645668029785156,5096.53369140625,25.322454632858275,12.208145367141725,60.843107496,62.33686389114648,1.4937563951464767,2.45509550156471
36.8799,2633.96,71.57168579101562,8.396737098693848,9161.6669921875,26.39556614804077,10.484333851959228,97.140181404,96.27561201608518,0.8645693879148268,0.8900224144313013
33.2019,2077.82,58.86322784423828,6.772432804107666,5013.71142578125,19.54371004561615,13.65818995438385,68.98757185800001,68.6105814928119,0.3769903651881066,0.5464612756107456
32.1242,2090.25,57.27718734741211,6.943849086761475,4646.54248046875,18.39983821785736,13.72436178214264,67.14760905,63.898595737853206,3.2490133121467935,4.838613553205575
37.8749,2874.21,64.78173828125,8.300907135009766,7917.9541015625,24.536018592285153,13.338881407714844,108.86041632899999,105.82032196426897,3.0400943647310186,2.792653626772094
39.7762,2690.89,72.35869598388672,8.02382755279541,9622.4443359375,28.781539631942753,10.99466036805725,107.033378818,106.02644549487965,1.00693332312035,0.9407657071468739
23.1011,2332.88,70.36249542236328,10.776054382324219,8178.73388671875,16.254510430015564,6.846589569984435,53.892094168,56.171593612838755,2.2794994448387556,4.229747386940986
36.2539,2128.3,62.132469177246094,6.673198699951172,5914.82568359375,22.525443243049622,13.72845675695038,77.15917537000001,81.3517453806816,4.192570010681592,5.4336635799657484
37.5055,2012.2,72.83186340332031,6.265505313873291,7410.2099609375,27.315954528732295,10.189545471267703,75.4685671,75.67781960686682,0.20925250686681807,0.27727107444553306
29.0624,2759.13,65.15546417236328,10.52103042602539,7287.94287109375,18.935741619628907,10.126658380371094,80.18693971200001,74.00173126494677,6.185208447053242,7.713486097945727
35.6296,2372.41,65.03571319580078,6.980669021606445,6834.279296875,23.171964468811037,12.457635531188966,84.528019336,85.30071641335634,0.7726970773563409,0.9141312944821998
34.2609,2846.96,60.02375411987305,9.40235710144043,6934.556640625,20.564678375255586,13.696221624744414,97.53941186399999,95.17058106910353,2.3688307948964535,2.42858835175194
33.5238,2581.05,69.4852066040039,8.057892799377441,8691.765625,23.29408169151306,10.229718308486941,86.52660399,89.1020151602701,2.575411170270101,2.9764385189181177
