simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_00043,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.0406,2401.23,66.81,7.56,26.6,17.249,21.799,1,NONE,,PASS,74.27050411428586,24.53942018238473,8.501179817615263,8.217942576907534,9308.874543283073,99.65776112338644,43.11613782426863,54.76837383821095,44.21517149979231,40.08991700366944,52.031741831393255,25.869348493512472,1.3346277437046967,2.047974911455019,7.939406686792198,18.626351439236107,3.2629807927143557,21.889332231950466,0.8920069043710904,0.0,1.2490009027033011e-14,11.233595936186823,22.951037976819645,9308.874543283073,7.939406686792198,val,ENGINEERING_ACCEPTABLE
SIM_00044,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.0355,1712.84,72.08,8.0,25.68,17.777,20.898,1,NONE,,PASS,74.61686225192906,26.88855939679389,9.146940603206115,5.516034732705172,6731.729248451901,99.67795971995604,44.04449790241575,54.636922560709486,48.447854768998006,44.73995489766434,53.98218546740277,26.575992270742187,1.3491649376549455,1.4563731747537776,5.723774489824359,20.97535115017361,2.5001767481373958,23.475527898311007,0.8730675210926382,1.873501354054952e-14,2.4980018054066022e-14,8.351424521036371,17.12088995603812,6731.729248451901,5.723774489824359,train,ENGINEERING_ACCEPTABLE
SIM_00046,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,39.3907,1855.09,98.73,6.62,33.1,11.832,14.284,1,NONE,,PASS,43.50744384124955,17.137886681175086,22.252813318824927,5.949099806930932,3279.1961006981173,99.67930937006123,24.21333161823296,25.45845151263887,30.87907510121637,27.48420279427679,35.63282025824368,9.832817711179976,1.218434234060985,1.6164890287484917,2.8574271436390366,14.797157486979168,3.008094216212118,17.805251703191285,1.038940916953854,6.2450045135165055e-15,1.2490009027033011e-14,7.681700332858914,7.969348304283959,3279.1961006981173,2.8574271436390366,train,ENGINEERING_ACCEPTABLE
SIM_00048,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,35.9188,2236.58,32.63,9.03,22.42,12.066,17.605,1,NONE,,PASS,52.12204169544612,18.7216119125039,17.19718808749609,7.067118354691953,4663.725339791944,99.6840212129818,26.09186723106788,35.21963482119013,33.7326340765836,26.80605398012164,44.347549540559854,14.608400630931504,1.2788633031681025,1.880946609310828,3.9221572063769896,13.784774885416669,5.520467718740279,19.305242604156945,1.0311741688899794,6.2450045135165055e-15,2.4980018054066022e-14,8.955439718214622,10.351378320855996,4663.725339791944,3.9221572063769896,train,ENGINEERING_ACCEPTABLE
SIM_00049,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,32.1316,2712.08,65.84,6.67,21.15,18.828,18.984,1,NONE,,PASS,72.2993020377508,23.230922533561937,8.900677466438056,9.783971407325808,9765.119494993744,99.63924473439847,47.74707326975523,46.98727957334568,41.85751807848997,30.308314790262703,49.16158436324504,22.00745650637658,1.3135199910647195,2.2710381920506806,8.177103670640046,19.87557017708333,0.353283300402246,20.228853477485572,0.8707727146117747,6.2450045135165055e-15,1.2490009027033011e-14,13.18177719527994,25.01711621241265,9765.119494993744,8.177103670640046,train,ENGINEERING_ACCEPTABLE
SIM_00053,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.1334,1623.77,88.45,7.28,24.05,18.834,20.673,1,NONE,,PASS,77.14021934837552,27.873384018025924,8.26001598197407,5.384180482968844,7085.00512777332,99.66841483196704,47.31270135231847,56.61235015200311,50.222313545992655,43.322046526954175,53.45810995090337,27.95982995564209,1.3452433745338013,1.3731089505125555,5.991294306073459,22.358482223958333,1.5131015143724236,23.87158373833076,0.8564293349846874,1.2490009027033011e-14,2.4980018054066022e-14,8.318938441544303,18.536758931260337,7085.00512777332,5.991294306073459,val,ENGINEERING_ACCEPTABLE
SIM_00054,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.6549,2817.79,67.88,6.62,27.39,12.066,14.114,1,NONE,,PASS,54.0841592656391,14.416078568096836,12.238821431903164,11.582565988398867,6123.21504212335,99.5889485735843,31.75190983746128,32.72216024652359,25.974916338913214,23.53843051801985,29.272886745235063,12.79096790598169,1.176143541320381,2.409586854691593,5.236166809432305,10.229512013020832,1.5778565118564885,11.80736852487732,0.8190416325149157,0.0,1.2490009027033011e-14,13.525140210336716,17.13249389748741,6123.21504212335,5.236166809432305,train,ENGINEERING_ACCEPTABLE
SIM_00057,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.3296,2827.59,38.96,8.15,33.97,11.795,15.508,1,NONE,,PASS,53.27389915790095,15.092282535836707,13.237317464163295,10.925753446491637,6038.9576152785485,99.613601920841,28.80747274928728,34.366565359384296,27.193301866372448,22.79139054993112,33.83642281617903,13.736708203607416,1.2063372376333787,2.4709059537610867,5.277178206919185,10.605648083333332,2.9153370759262,13.520985159259531,0.8958873601228892,6.2450045135165055e-15,0.0,12.90419129773834,15.813885093789876,6038.9576152785485,5.277178206919185,train,ENGINEERING_ACCEPTABLE
SIM_00058,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,39.4422,2542.71,30.57,8.32,31.56,17.552,20.313,1,NONE,,PASS,62.18296870332751,24.52633088190384,14.915869118096152,7.408986154983937,6711.533892088826,99.70861851508886,36.73623577524412,40.22323559135575,44.19158717460152,41.25694033271217,48.59353438455613,17.10673307422198,1.3093821662912744,2.204525962684888,5.818890362860637,22.650162682291665,2.7820438939696093,25.432206576261272,1.0369348231791902,0.0,1.2490009027033011e-14,9.59556705566782,14.397553086798052,6711.533892088826,5.818890362860637,train,ENGINEERING_ACCEPTABLE
SIM_00059,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,38.2789,2007.05,60.05,9.48,28.86,15.937,20.781,1,NONE,,PASS,64.6945575616357,24.76436499446097,13.514535005539033,5.883731467684753,5674.03609077014,99.7068467916751,35.53796718819962,45.23064058274422,44.62047746749724,39.04600906009965,53.578092642738376,20.355705406434108,1.3461401764335303,1.724690593962269,4.875791173888893,19.83558103732639,4.535810429545561,24.37139146687195,0.9841314918562654,0.0,4.9960036108132044e-14,8.255353271961594,12.880850721075191,5674.03609077014,4.875791173888893,train,ENGINEERING_ACCEPTABLE
SIM_00061,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.0814,2097.59,77.27,9.06,22.32,15.404,19.019,1,NONE,,PASS,80.1101144240375,20.893839383390915,5.187560616609089,9.208784584836334,10508.92336282772,99.56098262363776,48.40397223065833,61.450742555454895,37.6465574475512,29.852743630501102,43.8523467402504,29.866209072125343,1.2753505681647932,1.7634602541142197,8.834933740091735,13.032323161458333,1.8993947347799804,14.931717896238313,0.7146469168375029,3.1225022567582528e-15,3.1225022567582534e-14,12.99462888655797,31.9244103232897,10508.92336282772,8.834933740091735,train,ENGINEERING_ACCEPTABLE
SIM_00062,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,23.7206,2570.38,50.46,7.34,32.66,12.099,15.409,1,NONE,,PASS,63.96875450416619,15.173772380915247,8.546827619084748,11.182385427735332,7113.899983319761,99.56495205270288,36.40630289117859,43.34148330112464,27.34013041606351,23.84109493790433,33.006063565324844,18.18302870465729,1.2007862295664813,2.2365607328441945,6.190006676084449,9.130577828125,1.9694052951960253,11.099983123321026,0.7315242936741285,3.1225022567582528e-15,1.2490009027033011e-14,14.6150399323515,22.23175131298251,7113.899983319761,6.190006676084449,train,ENGINEERING_ACCEPTABLE
SIM_00064,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,37.3594,1837.58,43.78,7.98,21.01,19.178,21.781,1,NONE,,PASS,76.08249254010353,28.42396271802744,8.935437281972561,5.870267871948526,7664.317684264983,99.68054354792996,45.98111059950612,55.72380749523925,51.21434723968908,45.16654931631975,55.54287754352412,27.22258884060256,1.3609111504120406,1.5380184735511422,6.414883806726377,23.56333892881944,2.139340241225649,25.70267917004509,0.9042609373303034,0.0,2.4980018054066022e-14,8.641973486827492,18.681654041192488,7664.317684264983,6.414883806726377,train,ENGINEERING_ACCEPTABLE
SIM_00065,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,25.6158,2025.42,97.49,8.49,22.2,15.782,18.355,1,NONE,,PASS,81.17501547660943,20.79362961445732,4.82217038554268,9.286061202320068,10719.169707016628,99.54152416771235,50.99463364128074,61.58587125827877,37.46599930532851,27.37884917810982,41.872234358600906,29.58490250651234,1.2614007342783735,1.702094815818593,9.008029538659985,13.135880078125002,1.317641374644858,14.45352145276986,0.6950937244126282,0.0,1.2490009027033011e-14,13.316506514821524,34.02703449753864,10719.169707016628,9.008029538659985,train,ENGINEERING_ACCEPTABLE
SIM_00067,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.3162,2519.01,25.67,6.71,24.42,13.74,15.593,1,NONE,,PASS,50.33941014075748,18.281360865537767,18.03483913446225,8.184743192736308,5064.156216596335,99.67508095669582,29.531187627913365,29.52827188710568,32.939388946914896,30.557557875724697,36.06018780798218,11.702833765449078,1.221329955885935,2.1328028686893057,4.2877348268754165,16.048166609375,2.0464389900507296,18.094605599425726,0.9897843892757408,1.2490009027033011e-14,1.2490009027033011e-14,9.571822626377884,11.4279811453667,5064.156216596335,4.2877348268754165,train,ENGINEERING_ACCEPTABLE
SIM_00068,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,21.206,2358.78,62.78,6.61,23.4,11.347,16.494,1,NONE,,PASS,72.198838030503,15.310485592748464,5.895514407251532,11.181458053449758,8455.427581730939,99.52596435218844,38.47818258433527,54.81088963666044,27.586460527474717,22.453667554852647,37.12434336032742,25.182328766938568,1.228570308213634,1.9902931339152352,7.134526941993993,7.608941059027777,2.5354247922474085,10.144365851275186,0.6625763624427354,0.0,0.0,15.087164758350957,27.76911969727548,8455.427581730939,7.134526941993993,val,ENGINEERING_ACCEPTABLE
