simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,ood_classification
SIM_00049,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.321,3481.22,112.24,6.15,36.02,16.16,24.074,1,NONE,,PASS,54.8333983183481,23.75437648549158,19.566623514508414,9.37723145311949,7696.125047942604,99.7306337590523,27.549409717313168,37.65875266796116,42.80067835223708,33.85946647585272,56.96222629086587,15.713188013829022,1.371682329881362,3.0623899831202293,6.77019443059046,22.783762387152777,9.11511049616868,31.89887288332146,1.3428629837034147,6.2450045135165055e-15,0.0,10.310446115293322,13.462988386948409,7696.125047942604,6.77019443059046,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00050,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.9032,3359.09,126.89,6.93,37.83,14.067,19.093,1,NONE,,PASS,42.90317861380103,19.264900099312307,25.638299900687684,9.67835409342318,5875.874693205522,99.71187571355864,22.31974982906652,26.49763452028179,34.71153171047263,28.549026744204514,43.82405416321644,10.203307687131032,1.275150165565898,2.9722530331554244,5.199201682396516,20.35260927083333,6.632219009960977,26.984828280794307,1.4007250565372813,6.2450045135165055e-15,0.0,9.681965586318414,10.169132104673276,5875.874693205522,5.199201682396516,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00051,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.2976,3353.81,133.47,9.03,37.38,15.199,19.303,1,NONE,,PASS,47.8260135035747,20.22925588768801,22.06834411231199,9.733005866903312,6419.20488772553,99.70979256824616,26.274850305626583,29.231765940507632,36.44910970754597,31.547478916886675,43.57535211057896,11.420343541567048,1.2733899080808513,2.9632868807293726,5.671742176363875,20.834138166666666,4.930965085020755,25.76510325168742,1.273655511341307,0.0,0.0,10.233273191275504,11.764713699025773,6419.20488772553,5.671742176363875,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00052,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.3389,3409.35,136.18,6.77,37.94,19.163,24.688,1,NONE,,PASS,60.19634017679623,26.6903950746495,17.648504925350508,9.035647553893162,8551.753496991128,99.73497448035864,33.666997871317754,39.994183067446656,48.09080193630541,42.27183272312737,57.25619747505998,16.88113572239638,1.3739238569123382,3.017792106750468,7.569599543049419,27.94235938454861,6.101828395763361,34.04418778031197,1.275522062715628,1.2490009027033011e-14,7.494005416219808e-14,10.544333317627515,15.402844649298636,8551.753496991128,7.569599543049419,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00053,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.0155,3299.47,128.13,9.16,36.85,14.194,23.789,1,NONE,,PASS,51.91215836251241,22.330274480426525,20.685225519573475,8.973737297005385,6851.651950032259,99.72802488590575,23.725764636031837,36.95401676854539,40.2347287935613,29.02939430726405,57.9876339462465,15.43845288969011,1.379516957797259,2.910298647284568,6.043501956933556,19.6866858203125,11.443537347116726,31.13022316742923,1.394081527959553,0.0,2.4980018054066022e-14,9.916482604868667,11.99162372207667,6851.651950032259,6.043501956933556,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00054,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.5146,3260.09,133.99,7.2,36.79,19.843,22.208,1,NONE,,PASS,60.99690721814071,25.93259111616365,16.582008883836345,9.049975376187612,8344.389028631736,99.72240105714296,37.03758111852055,38.053376165107686,46.72538939849306,41.7713421241814,49.934095768275206,15.712222126001816,1.3191681544724154,2.8750069440742267,7.3587466607894365,27.796503102430552,2.616407667148124,30.41291076957868,1.172767913292801,6.2450045135165055e-15,0.0,10.938247716367725,16.075160971874205,8344.389028631736,7.3587466607894365,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00055,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.7136,3406.6,128.36,9.74,36.22,17.358,28.752,1,NONE,,PASS,64.28097597455566,27.456718953867803,15.256881046132198,9.033564591412215,9520.95761097169,99.734821681694,30.84860464959171,48.34663300075629,49.47156568264469,37.325584116295936,70.0506342028718,21.977168717896653,1.475113326062322,2.9986861863992624,8.380897102481574,24.241080333333333,12.147111978806205,36.38819231213954,1.3252928135105366,6.2450045135165055e-15,9.992007221626409e-14,10.527007050720036,17.09666428006446,9520.95761097169,8.380897102481574,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00056,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.2025,3442.73,128.95,7.3,36.15,16.896,29.952,1,NONE,,PASS,65.43344449962095,27.614549414952528,14.587950585047478,9.158633444869706,9942.376788541282,99.73397177690758,30.029098707341184,50.59867050189661,49.75594489180636,35.878672164657445,73.5497633667036,23.464917290716016,1.5040626354879485,3.029804202655504,8.74987436665289,23.274019335937503,13.848090856290682,37.122110192228185,1.344295343531029,6.2450045135165055e-15,4.9960036108132044e-14,10.633223739914028,17.82499184109358,9942.376788541282,8.74987436665289,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00057,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.3519,3333.41,110.26,9.5,37.34,19.784,23.003,1,NONE,,PASS,61.69815400293951,26.13034048517094,16.221559514829053,9.239950811504276,8688.116810803092,99.72280785107432,36.77796500892949,39.41693587928602,47.08169456787557,43.11662071457913,51.71217410841883,16.43621880712476,1.332260894897042,2.944882904862128,7.675469465676081,27.603365518229168,3.411116823408293,31.01448234163746,1.1869145891626742,0.0,2.4980018054066022e-14,11.123469058959106,16.621914553076834,8688.116810803092,7.675469465676081,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00058,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.2607,3288.3,139.57,7.77,37.14,14.408,19.639,1,NONE,,PASS,47.12049668161151,19.913451741125797,22.3472482588742,9.544771656094388,6209.97220116968,99.70973537523662,24.647073401296577,29.82422089588969,35.88009322725368,29.600268494367533,45.29032017189308,11.739595224709715,1.2855776356978763,2.9031594655334705,5.482632234444996,19.655260809895832,6.281583139600322,25.936843949496154,1.3024785600544926,1.2490009027033011e-14,0.0,10.062949544068053,11.310102877279556,6209.97220116968,5.482632234444996,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00059,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.1116,3339.2,127.75,9.43,36.62,18.293,19.403,1,NONE,,PASS,54.267557692303726,22.852936825152177,19.258663174847825,9.531984119009378,7290.289030677718,99.71454288095924,33.59092730242777,31.135249371780272,41.17646274802194,36.22312477485503,44.83452479858264,13.701632899114486,1.282327109970985,2.9431572533184185,6.42563100126582,25.26659444791667,1.51482083231433,26.781415280231,1.1719025648710104,6.2450045135165055e-15,1.249000902703301e-13,10.77976601258102,13.965372754959525,7290.289030677718,6.42563100126582,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00060,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.9745,3225.07,130.38,9.12,37.03,17.018,29.887,1,NONE,,PASS,65.81116932332661,28.282020960853,14.692479039147,8.47981467201532,9416.786918671994,99.73706571727078,30.420846891710795,50.86339923760822,50.95859632586125,37.13257237546813,74.55498285521998,23.75005470673953,1.5124836547236695,2.846325847971384,8.310903022711104,23.881810030381946,13.828309843695726,37.71011987407767,1.333360155777931,0.0,4.9960036108132044e-14,10.082256488272174,17.050883760061613,9416.786918671994,8.310903022711104,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00061,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.5849,3343.64,127.5,8.4,36.36,17.067,24.229,1,NONE,,PASS,58.223848086192966,24.794567483657183,17.79033251634281,9.06379380351541,7991.07279519841,99.72892435179878,30.4565542104934,39.92798107782195,44.67489636694988,36.771092067328006,57.29606079927564,16.92053137019741,1.374228096178717,2.9445970792936,7.037387282471732,23.7377548046875,7.827410837217728,31.565165641905228,1.2730678065955672,0.0,7.494005416219808e-14,10.391658658907316,14.54295555823153,7991.07279519841,7.037387282471732,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00062,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.3121,3247.17,120.83,8.72,36.49,17.717,27.46,1,NONE,,PASS,62.267562229113175,27.59206444252686,16.720035557473135,8.434727198082397,8591.859133719798,99.740243744612,31.058083660742746,45.26923564873256,49.71543142797632,39.12569381371851,67.23580808297369,20.128246927858303,1.4522303047800011,2.8608412844124222,7.569651517968429,25.700633346354163,10.812228611366056,36.51286195772022,1.323310259505048,6.2450045135165055e-15,4.9960036108132044e-14,9.921816330647088,15.312837261772891,8591.859133719798,7.569651517968429,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00063,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.189,3438.4,138.81,6.43,37.74,17.452,24.521,1,NONE,,PASS,59.16811374772772,24.96243550902885,17.22656449097115,9.380429248603315,8407.276988731142,99.72718621310484,31.27112711786109,40.58990852026098,44.97736127752946,37.31599300369189,57.28208644197178,17.23084388764012,1.37412143538375,3.0415490927902336,7.436931624567069,24.08105638020833,7.570177285113415,31.651233665321747,1.2679545493016326,0.0,2.4980018054066022e-14,10.772047608612056,15.396925303869194,8407.276988731142,7.436931624567069,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00064,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.466,3254.5,120.41,8.45,37.16,12.362,29.697,1,NONE,,PASS,55.23838703323528,24.5623011781984,19.9036988218016,8.283799393325308,7260.516204460975,99.74546629610307,18.98899892901464,44.7462537494844,44.2563985192764,24.054066062004075,77.07864026697166,20.11779257619001,1.5338333954072465,2.873503476175026,6.41054495386195,17.521997135416665,22.24505297322049,39.76705010863715,1.6190278679562218,0.0,4.9960036108132044e-14,9.700728956716926,12.118331126473787,7260.516204460975,6.41054495386195,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00065,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.37,3498.93,114.27,8.47,37.67,13.321,23.63,1,NONE,,PASS,49.57744280056588,21.00596251459976,21.364037485400235,9.733404771387262,6929.6454223788005,99.7218176765072,21.454197925926778,35.80489871134966,37.84858110738696,25.78165192277936,56.98232114194258,14.806172567444854,1.3718354364015746,3.094395991325025,6.128464135124959,18.10692248263889,12.432568553784233,30.53949103642312,1.4538486877331749,0.0,0.0,10.428204811291462,11.946595433549795,6929.6454223788005,6.128464135124959,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00066,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.1245,3416.25,112.82,7.45,36.92,18.138,24.406,1,NONE,,PASS,60.49313268041254,25.48242967596038,16.64207032403962,9.356040825178445,8632.904781389805,99.72613126014843,32.97777136324007,41.05408291672506,45.91428770443312,39.25946327430436,56.58672096021893,17.449686360325373,1.3688244234124023,3.0139849100069505,7.61637606751137,25.047622617187503,6.585687754189355,31.633310371376854,1.2413773244401065,0.0,4.9960036108132044e-14,10.888518627060508,15.990190030476104,8632.904781389805,7.61637606751137,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00067,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.5672,3447.26,118.81,9.0,37.85,19.595,24.026,1,NONE,,PASS,60.7132608925236,26.451067799567543,17.116132200432453,9.304480674355768,8760.235704364006,99.73009054511829,35.049311785962814,39.51297486177258,47.65958162084242,43.135011380320016,54.6253056075231,16.54050752260311,1.3539929134462727,3.0504654381096405,7.751894619453263,28.1095423125,4.79578523701025,32.90532754951025,1.2440075311458023,6.2450045135165055e-15,2.4980018054066022e-14,10.93424309274974,16.082386523625843,8760.235704364006,7.751894619453263,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00068,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.5988,3444.73,130.62,8.96,37.97,12.612,21.051,1,NONE,,PASS,42.684906575770185,19.03695611391459,25.561843886085413,9.855297031034166,6002.822415735725,99.71390219172376,18.991921555923696,29.247681805220036,34.30082182687314,24.08831518064546,50.058372918458765,11.533587290272097,1.3200790630613228,3.049402816695926,5.313921144086752,17.96146984375,11.150951387963833,29.11242123171383,1.529258199551914,6.2450045135165055e-15,9.992007221626409e-14,9.992674009822068,10.035800729412424,6002.822415735725,5.313921144086752,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00069,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.6226,3249.15,117.28,8.11,37.42,13.307,26.425,1,NONE,,PASS,52.45033638203776,23.404703802411177,21.21789619758882,8.465003005344679,6823.8339255532255,99.73947023051122,21.05490564436702,39.76869113138322,42.170637481821935,26.78335342715213,66.81308015508921,17.096937937636806,1.4488245434286324,2.871183457568056,6.030032188184637,19.047885026041666,16.59599773083239,35.643882756874056,1.5229367163878391,0.0,0.0,9.564022912724903,11.497228602788468,6823.8339255532255,6.030032188184637,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00070,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.3507,3226.73,111.52,7.62,36.82,13.904,24.594,1,NONE,,PASS,51.49241511297578,22.83724654951055,21.51345345048945,8.562085096419294,6642.922304016411,99.73465133133485,22.596761091163188,37.33132415278515,41.14819198110009,28.57195414994207,61.09061451372993,15.70100619561044,1.4034988920963507,2.8458628725499717,5.858824863014389,19.85117312586805,13.278600834207646,33.1297739600757,1.4506903837225396,0.0,0.0,9.53500978884424,11.364232062633253,6642.922304016411,5.858824863014389,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00071,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.8567,3447.52,138.26,9.92,36.99,12.132,22.757,1,NONE,,PASS,45.76839154556475,19.614822259508045,23.241877740491947,9.776725557586854,6348.779702632779,99.71641279651496,18.62641377461394,33.35477644523838,35.34202208920368,22.653725667344403,55.29603042225794,13.577897668157156,1.359046524158986,3.0422595041038965,5.602472324974614,16.545587955729165,13.410761233888692,29.956349189617857,1.5272302136256617,0.0,4.9960036108132044e-14,10.357878072984198,10.761298656471808,6348.779702632779,5.602472324974614,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00072,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.1575,3386.98,131.22,9.6,37.9,17.412,22.458,1,NONE,,PASS,54.44691669450407,24.04239723937563,20.11510276062436,9.128877564947375,7424.326439016333,99.7304714652892,30.03361634347777,34.89290009738914,43.31963466554168,37.64774554438239,51.90400047703222,14.21374016928034,1.333681135185074,2.997605780005296,6.57081052921526,25.143326497395837,5.895873285547076,31.03919978294291,1.2910193386251936,6.2450045135165055e-15,2.4980018054066022e-14,10.180941880011927,13.227853213574436,7424.326439016333,6.57081052921526,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00073,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.3107,3383.15,146.9,7.91,36.2,18.928,23.521,1,NONE,,PASS,59.614793678186,25.819584445578094,17.491115554421892,9.163460307794482,8363.674547378196,99.72914413171765,34.02240116687465,38.78951790294949,46.52177377581639,41.6924814724607,53.94816181317831,16.19099753787631,1.3489099981696182,2.977851618093971,7.361713723636705,26.9409848203125,5.003664582107574,31.94464940242008,1.2372255436470034,1.2490009027033011e-14,2.4980018054066022e-14,10.679466885798842,15.356800161729009,8363.674547378196,7.361713723636705,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00074,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.3841,3377.96,116.58,6.41,37.62,16.354,17.378,1,NONE,,PASS,47.0619255454734,19.94677358511899,22.437326414881014,10.009971376394756,6372.066134784167,99.70366814952236,28.81168238874457,25.63657039402112,35.94013258579998,32.57646764762046,38.643788071142495,11.297949663807358,1.238982830374156,2.9869315487546397,5.63444367865157,22.57652368315972,1.5442467314641193,24.12077041462384,1.2092567407803136,1.2490009027033011e-14,2.4980018054066022e-14,10.406809728681903,12.063504883891431,6372.066134784167,5.63444367865157,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00075,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.407,3486.65,124.4,6.81,36.87,13.028,23.014,1,NONE,,PASS,47.21543739226635,20.49480490886105,22.912195091138948,9.703679690313033,6596.75517455345,99.72169045673316,20.35901359095008,33.721862337788,36.92757641236226,25.098413629966156,55.52267964489764,13.745162896711902,1.3607584841027056,3.0755992435613466,5.819045566608632,18.108481015625,12.526737720865771,30.635218736490767,1.4947797196764456,0.0,7.494005416219808e-14,10.208928703917053,11.13494936818502,6596.75517455345,5.819045566608632,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00076,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.9109,3321.66,132.7,9.88,36.01,19.419,22.545,1,NONE,,PASS,58.87649123714491,25.853197190651464,18.057702809348537,8.979237054955286,8064.42212751481,99.72967621445436,34.86184530405024,36.8672493797063,46.58233728045309,43.35094591713689,51.20165729142165,15.156035100614416,1.328488503788615,2.921932338186073,7.093951760014227,28.062953044270834,3.5515081213226507,31.61446116559349,1.2228453189930917,0.0,2.4980018054066022e-14,10.523327408304151,14.864359080338335,8064.42212751481,7.093951760014227,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00077,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.7552,3327.87,141.39,6.62,37.13,16.016,16.862,1,NONE,,PASS,44.68146366270405,19.550463788543485,24.204736211456517,9.817896399469662,6007.901582795721,99.70497956953037,27.37096743115725,23.83412750973756,35.22606088025853,32.07491256640634,37.81227102156421,10.629418038594894,1.2332736873249512,2.9380001599002386,5.304058094492491,22.793344680555556,1.4300540306353025,24.223398711190853,1.239019133928971,0.0,0.0,9.94681173142702,11.172903979149805,6007.901582795721,5.304058094492491,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00078,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.1578,3295.59,117.18,7.52,37.87,19.651,28.905,1,NONE,,PASS,69.51144722309529,29.304496897418066,12.853303102581938,9.048076962304716,10788.64114943924,99.72544894958703,36.73737752824721,51.80637225319252,52.80089531066319,43.70483658035522,68.9426535616752,24.00835641203303,1.466063327149456,2.916440852653848,9.547435752883995,27.282171421875,8.98635208772474,36.26852350959974,1.2376436161507776,6.2450045135165055e-15,2.4980018054066022e-14,11.080670131597776,20.40392984212537,10788.64114943924,9.547435752883995,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00079,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.6557,3363.65,148.9,7.4,37.84,19.974,24.078,1,NONE,,PASS,61.79514736327093,26.977104147467468,16.67859585253253,9.077813164683649,8789.564990362498,99.73012016218442,36.07291327816103,40.2368313717049,48.60739486030175,44.50130619721125,54.92535375729225,16.93790002320668,1.3562513149247537,2.976383604635132,7.777597885983942,28.7411393671875,4.412923594437834,33.154062961625336,1.2289704180401344,6.2450045135165055e-15,0.0,10.859145222452486,16.321948065637347,8789.564990362498,7.777597885983942,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00080,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.9548,3365.03,144.37,7.43,37.72,16.232,17.966,1,NONE,,PASS,47.20926225194831,20.27864418179989,22.67615581820011,9.81550828117893,6365.503333164154,99.70830844654644,28.212598085375998,26.46239264817641,36.53809762486467,34.39602027580623,39.02945251106975,11.017337063414733,1.2416397411037854,2.976455769441729,5.630451770533102,22.69855425347222,2.3384068979197377,25.03696115139196,1.234646701571038,6.2450045135165055e-15,4.9960036108132044e-14,10.231881433653689,11.831631111922164,6365.503333164154,5.630451770533102,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00081,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.4274,3329.6,119.99,9.76,37.68,13.87,17.671,1,NONE,,PASS,41.02340691320639,18.22563308295785,26.201766917042143,9.93386034305024,5638.719732683155,99.70165003775078,22.186908361872984,24.207364281236003,32.838978527851985,28.072755658547216,39.65360947339615,9.15503609706377,1.2459517450202031,2.944738069634913,4.986951183575711,19.833054685763887,5.102725263883082,24.93577994964697,1.36817085234551,6.2450045135165055e-15,0.0,9.717905204580768,10.013918954645543,5638.719732683155,4.986951183575711,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00082,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.4644,3463.6,136.83,8.62,37.81,19.2,27.809,1,NONE,,PASS,66.07238457818934,28.057241676820635,14.40715832317936,9.383025699253022,10190.519929532977,99.72909615142471,34.94819442083448,47.84523639313584,50.55358860688403,41.86102872393324,65.43599023686062,21.438076248463283,1.4377851272661195,3.0645304307883885,9.016387120224437,26.81560509375,8.689046459444633,35.504651553194634,1.2654362806635635,0.0,4.9960036108132044e-14,11.175444712580951,18.809796152417167,10190.519929532977,9.016387120224437,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00083,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.7732,3376.49,125.86,7.21,36.34,13.732,24.108,1,NONE,,PASS,49.36726252368905,22.103303184256347,22.66989681574365,9.027130289041102,6659.789142290587,99.73264750409328,21.634064516100427,35.38935359648257,39.82577150316459,27.58742903128744,59.128869129493296,14.6419416922102,1.3882891862726412,2.9733344891893,5.86460518097226,19.77288671875,13.189277091816432,32.96216381056644,1.4912777305631222,0.0,0.0,9.716156591042775,11.126476962999956,6659.789142290587,5.86460518097226,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00084,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.2506,3292.02,145.3,6.49,37.23,14.924,17.888,1,NONE,,PASS,45.546871224889465,19.243826373743147,23.00677362625685,9.798569797549694,6037.407091169953,99.702353880063,25.84432848003313,26.56916502947627,34.673561033771435,31.02059878335777,39.69762052347619,10.17692623754406,1.2462563609702213,2.907286779971151,5.331824782796727,20.407553262152778,3.714054581258631,24.121607843411407,1.253472535811467,0.0,4.9960036108132044e-14,10.104949229924866,11.266372172063171,6037.407091169953,5.331824782796727,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00085,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.8737,3238.56,134.45,8.95,36.03,12.975,25.383,1,NONE,,PASS,52.2915772336819,22.419333948437075,20.45436605156292,8.707178279894514,6778.691668314988,99.73114043649356,21.160421289455144,39.486710169422736,40.39519630349022,25.81901982006273,63.73072917940199,16.91125471217035,1.4242314172072443,2.8490168646352583,5.963331506346004,17.807100033854162,15.09093655680954,32.8980365906637,1.4673958051709708,6.2450045135165055e-15,4.9960036108132044e-14,9.8518699719272,11.724731625783129,6778.691668314988,5.963331506346004,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00086,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,43.0543,3279.65,127.13,8.63,37.44,17.992,18.486,1,NONE,,PASS,51.70231586331866,22.260070178740804,20.794229821259197,9.3376421522814,6780.495341127682,99.71528540690984,32.39099613595503,28.56323658635289,40.10823455628974,34.82909923901708,44.10943685060327,13.101966284771786,1.2771730382627002,2.8983220923177333,5.992120940968647,25.38222903211805,0.954114676493114,26.336343708611164,1.183120425818035,0.0,0.0,10.36180436374635,12.89413835872246,6780.495341127682,5.992120940968647,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00087,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,42.0368,3348.62,115.9,6.86,36.69,14.626,24.991,1,NONE,,PASS,55.24502223072819,23.22323950508675,18.813560494913247,9.097429652669836,7470.887685842236,99.7283230210454,25.12364720170852,40.22815468878845,41.84367478394009,29.98335853126433,60.94828118218711,17.210023116359558,1.4023897767116762,2.952126956423903,6.586297915496611,19.86932115277778,11.819752055892652,31.689073208670436,1.364541462948326,6.2450045135165055e-15,2.4980018054066022e-14,10.223328183168377,13.287540563546427,7470.887685842236,6.586297915496611,ood,OOD_ENGINEERING_ACCEPTABLE
SIM_00088,latin_hypercube_ood,101,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:22:01.192852+00:00,44.5039,3361.34,145.42,7.37,36.28,19.003,29.499,1,NONE,,PASS,66.16140106923538,29.444403770451448,15.059496229548555,8.741763508663826,9916.357156660464,99.7399321845257,33.40439458317929,49.18794007657198,53.05297976657919,42.14969939812389,71.70863797050961,22.493397145687663,1.4887603587495937,2.9594195648570945,8.730643547374454,27.799098438368052,11.264361992414928,39.06346043078298,1.3266853944580332,6.2450045135165055e-15,0.0,10.34421376651031,17.63862280655789,9916.357156660464,8.730643547374454,ood,OOD_ENGINEERING_ACCEPTABLE
