simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split,operating_classification
SIM_00018,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,21.6455,2202.42,95.24,7.95,29.89,19.414,24.544,1,NONE,,PASS,92.02426909807518,19.919113167623863,1.726386832376139,20.061910148718948,27382.545884183,99.08909698655484,71.21692651465003,72.29020415076826,35.89029399571867,3.563707906001179,52.13775220077389,47.03931916816475,1.3354138280167247,1.899029797125649,23.610515049456417,13.829633129340278,1.2071090331838383,15.036742162524115,0.7548901417440885,3.1225022567582528e-15,2.4980018054066022e-14,24.763462349813263,91.00154385824648,27382.545884183,23.610515049456417,boundary_stress,BOUNDARY_STRESS
SIM_00024,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.7843,1636.43,63.95,9.33,31.65,12.284,23.977,1,NONE,,PASS,71.19396008582375,24.052381057274957,9.731918942725056,5.086928253164211,5668.284912450938,99.6891447692132,30.28748381626638,58.6788119392286,43.337623526621535,29.422126077476378,66.52303835511482,30.36365023852155,1.4464924052799808,1.4192015439885113,4.915846507041032,13.221333306423611,9.93022732299504,23.15156062941865,0.9625475571124866,6.2450045135165055e-15,3.7470027081099033e-14,8.013560740464595,13.798927632080709,5668.284912450938,4.915846507041032,boundary_stress,BOUNDARY_STRESS
SIM_00027,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.9299,1659.21,45.85,6.62,31.14,15.466,22.739,1,NONE,,PASS,92.36581732482225,21.179389546764416,1.7505104532355829,11.489992069832578,21594.94008801351,99.30750224083556,56.91778690579695,82.27996630886872,38.16106224642237,17.627715618722927,53.37281900998594,48.475296069240656,1.344606237049427,1.4365499004991078,18.69697569006937,11.506948341145833,2.6490716951722804,14.156020036318113,0.6683865937241205,0.0,1.2490009027033011e-14,14.053093542510103,66.97248534797306,21594.94008801351,18.69697569006937,boundary_stress,BOUNDARY_STRESS
SIM_00030,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.8194,1961.1,83.6,7.3,24.4,15.834,27.79,1,NONE,,PASS,82.74951585577685,27.985389765328595,5.834010234671403,6.84078234526346,11335.561769629438,99.65117626101356,39.924455211006574,71.28534713282592,50.42412570329476,38.52657229910755,74.04713297117209,40.946077982521366,1.5082233714810205,1.660318373515722,9.596982040812884,17.403780296875002,8.751911256352077,26.15569155322708,0.9346195201337396,0.0,1.2490009027033011e-14,9.212135201052186,26.177154305420757,11335.561769629438,9.596982040812884,boundary_stress,BOUNDARY_STRESS
SIM_00032,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.7555,2291.72,28.67,8.68,33.07,14.515,24.275,1,NONE,,PASS,80.16131189075608,23.050786040746367,5.704713959253635,8.809854256275978,11516.174318945818,99.6155789426162,40.01835685629571,66.92540072349419,41.53294782116463,32.30068401559817,60.31482465513687,35.4652620130896,1.3974642622535811,1.9967642234209624,10.033985334486884,13.480887921006945,6.114663140092303,19.595551061099247,0.8501033772323695,0.0,0.0,11.914904386259352,29.759482025389904,11516.174318945818,10.033985334486884,boundary_stress,BOUNDARY_STRESS
SIM_00033,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.3749,1602.32,57.91,8.57,29.54,13.212,18.796,1,NONE,,PASS,86.17554713364612,19.281692495606187,3.093207504393816,8.560557257643286,11537.114042519011,99.4657398486168,48.9268971404374,72.93202861716185,34.74178828037151,27.70842972332521,45.906358192336405,39.86335097469893,1.2899840354930765,1.3799997463178235,9.93635132302913,9.4772851171875,2.394231633467509,11.871516750655008,0.6156885218120882,0.0,1.873501354054952e-14,12.43728737178782,39.641411746857216,11537.114042519011,9.93635132302913,boundary_stress,BOUNDARY_STRESS
SIM_00034,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.7343,1998.91,53.31,7.02,33.84,13.521,23.319,1,NONE,,PASS,78.96289386346203,22.68943481140877,6.044865188591241,7.512705596850883,9473.630723342738,99.62415988729605,37.959614579734776,66.09127104219066,40.88186452506085,30.850313795254955,60.06360188113936,35.476796808825775,1.3955156441044143,1.7460197389919945,8.275083041696439,12.479216695312502,6.343394741464269,18.82261143677677,0.8295760380647441,6.2450045135165055e-15,2.4980018054066022e-14,10.709072688981095,25.222316211406387,9473.630723342738,8.275083041696439,boundary_stress,BOUNDARY_STRESS
SIM_00036,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.6565,1518.12,68.37,7.67,22.47,18.187,20.601,1,NONE,,PASS,89.84636830411144,24.84836085002658,2.8081391499734245,8.092667923052995,14879.888073781523,99.46692831113133,58.81606802095749,75.34564766410476,44.77182135139925,26.246949999111266,51.61898282684003,40.88642642193573,1.3315714729962136,1.2769432422174096,12.515988538960526,16.491868641493056,1.1326756180296191,17.624544259522676,0.7092839791685424,3.1225022567582528e-15,1.2490009027033011e-14,11.532411463506524,46.74815135509876,14879.888073781523,12.515988538960526,boundary_stress,BOUNDARY_STRESS
SIM_00040,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.1256,2027.8,33.23,8.7,24.51,17.588,24.323,1,NONE,,PASS,89.63758577853504,24.314732967942295,2.8108670320577,10.656061272456004,19476.621188869663,99.47450136737076,54.69677454663709,77.12654205574727,43.810329671968105,26.469495109628223,56.81710018432662,41.06714749348865,1.3705770934133057,1.7174230041757432,16.495511033327485,15.611112451388886,3.0657925289549857,18.67690498034387,0.7681311986838758,3.1225022567582528e-15,2.4980018054066022e-14,13.594684543937644,53.41280173793521,19476.621188869663,16.495511033327485,boundary_stress,BOUNDARY_STRESS
SIM_00042,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,20.2745,1780.64,78.13,8.65,20.6,10.476,20.633,1,NONE,,PASS,86.52793960687276,17.54310711559542,2.7313928844045807,9.730190747583151,13154.78564311066,99.45355654441197,39.42613769695575,77.75928448193046,31.60920201008184,22.27982563079286,52.71026147735131,45.82926793125138,1.3396670861678093,1.488283544800605,10.994951819582193,6.661546002604166,4.523092815551177,11.184638818155342,0.6375517600421226,0.0,1.2490009027033011e-14,13.079007338643226,40.757210622284575,13154.78564311066,10.994951819582193,boundary_stress,BOUNDARY_STRESS
SIM_00045,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.6549,1523.66,44.91,7.78,30.17,19.781,22.33,1,NONE,,PASS,94.00301005729617,21.29628792547039,1.3586120745296075,16.04367992316731,25155.59426247933,98.9470301823788,75.30401248057001,75.71674370994242,38.37168995580251,2.540064168220012,56.302756750117794,50.82428518556177,1.366667174787957,1.3149849832099734,21.71037416410701,14.76324650954861,0.5826027423035236,15.345849251852131,0.7205879872378357,3.1225022567582528e-15,6.2450045135165055e-15,20.333046730949484,93.38976982903787,25155.59426247933,21.71037416410701,boundary_stress,BOUNDARY_STRESS
SIM_00047,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.8467,1893.44,26.22,7.67,34.73,17.723,25.91,1,NONE,,PASS,91.76959576942606,24.637108067430503,2.2095919325695,11.066950218943436,22882.03412323453,99.41551091035664,56.05907359114494,81.26938846488373,44.39118570708199,22.92912391225127,60.91710122151543,46.406340296801226,1.402146927604431,1.6586880093015703,20.04507965852548,15.576446018229165,3.537777785323265,19.11422380355243,0.7758306596390201,6.2450045135165055e-15,2.4980018054066022e-14,13.66448293668967,62.360119814511314,22882.03412323453,20.04507965852548,boundary_stress,BOUNDARY_STRESS
SIM_00050,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.8616,1960.27,63.42,7.94,28.32,12.795,27.921,1,NONE,,PASS,76.55764244323963,25.92364265356003,7.937957346439965,6.201833550461591,8341.831736465323,99.6836235033714,30.64329854606039,66.20029922800089,46.7092660424505,29.695586687664807,76.65308714832463,36.70059312250388,1.5302122778891658,1.6814798763416698,7.155454195949911,13.852392562500002,12.701627036560964,26.554019599060965,1.0243166808741042,1.2490009027033011e-14,1.2490009027033011e-14,8.817573141852622,18.862647408556903,8341.831736465323,7.155454195949911,boundary_stress,BOUNDARY_STRESS
SIM_00051,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.2495,1725.85,56.21,8.67,21.17,15.393,27.731,1,NONE,,PASS,93.38350856197412,24.5127040799754,1.736795920024604,10.588111752821396,25934.628130747384,99.38649872510231,50.13207303023124,86.73197014578736,44.16703437833405,26.845930800977392,71.11624145213925,53.35450540048684,1.4838699079006088,1.4452883479300325,21.718582637695995,13.1062933203125,5.812359794903395,18.918653115215896,0.7717897239525965,0.0,6.2450045135165055e-15,11.471139680387134,62.25063325507082,25934.628130747384,21.718582637695995,boundary_stress,BOUNDARY_STRESS
SIM_00052,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,38.4728,1643.25,38.04,9.01,29.37,19.472,23.033,1,NONE,,PASS,77.97766801030053,30.000192258266907,8.472607741733091,5.190285697197282,7443.365838899173,99.68414509677788,46.09590658276328,59.14534389950903,54.05440046534578,49.30114586109289,60.46213372068328,30.09914313693925,1.398608135197925,1.4144559025858492,6.407006083028635,24.658326284722225,2.8882562070653117,27.546582491787536,0.918213531921508,0.0,0.0,7.976178180822137,18.45946739351074,7443.365838899173,6.407006083028635,boundary_stress,BOUNDARY_STRESS
SIM_00055,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.2865,2493.38,74.42,8.45,22.0,13.181,23.805,1,NONE,,PASS,86.46545873382134,19.27012446071309,3.0163755392869094,13.16694037975302,18338.228801309077,99.47192403966692,43.97126968864653,75.84356955624948,34.72094497425782,26.825244029505463,55.733818525620975,40.38281490752565,1.362355228938735,2.093933759068306,15.40039479284336,9.415852790798612,4.801364554507634,14.217217345306246,0.7377854447329365,0.0,1.2490009027033011e-14,15.770358433528592,50.45954243965865,18338.228801309077,15.40039479284336,boundary_stress,BOUNDARY_STRESS
SIM_00056,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,24.8641,2704.28,44.95,8.36,31.16,17.689,27.87,1,NONE,,PASS,89.97203375750738,22.37073644550039,2.4933635544996107,15.943368134212731,26824.33668396126,99.41043944657312,55.00184573265725,77.71471651278284,40.30763323513584,18.22611806958679,58.83838296647441,43.78252959024592,1.3860510553053569,2.3415291026888787,23.22613228135407,14.396788735243057,4.129990707128689,18.526779442371744,0.8281702968298206,0.0,0.0,18.399022789209617,69.02342119093949,26824.33668396126,23.22613228135407,boundary_stress,BOUNDARY_STRESS
SIM_00060,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.4084,2543.69,63.04,7.14,25.21,10.524,24.696,1,NONE,,PASS,74.89016355811839,19.777293953082136,6.631106046917859,9.495245053169786,10101.933564244911,99.62671374840606,27.558875670666488,65.33759425416055,35.63476387942727,20.363374947258144,63.54759788300416,34.825353801376686,1.42278347563828,2.159416725310783,8.575842298632628,8.720961468749998,9.712735532332053,18.43369700108205,0.9320636607218604,3.1225022567582528e-15,1.2490009027033011e-14,12.62068969176062,24.651958232077742,10101.933564244911,8.575842298632628,boundary_stress,BOUNDARY_STRESS
