overall_recovery_pct,permeate_tds_mgL,concentrate_tds_mgL,average_flux_LMH,SEC_kWh_m3,maximum_element_recovery_pct,maximum_polarization_modulus,permeate_flow_m3h,concentrate_flow_m3h,diagnostic_concentrate_tds_mgL,concentrate_tds_discrepancy_pct,solute_balance_error_kg_s,stage1_pressure_bar,stage2_pressure_bar,feed_flow_m3h,feed_tds_mgL,temperature_C,seed
73.15487352589861,7.779890323374444,7581.668996929587,39.513977485161824,0.7660203785223447,21.83600378129103,1.287162733376178,21.946462057769583,8.053537942230417,7589.659395418311,0.10539102263578254,0.0,16.93790035791043,16.96620374204862,30.0,2041.0,25.0,2024
73.19917740427155,7.777655078741637,7594.195339308018,39.53975522579825,0.7663515062021393,21.81634736537226,1.2866502509686848,21.959753221281467,8.040246778718533,7602.105499540749,0.10416061056248431,0.0,16.91741072866556,17.013868091009304,30.0,2041.0,25.0,101
73.29758116621683,7.771727568580436,7622.169078938991,39.59149169171953,0.7669093806076669,21.883308271487095,1.2859340257116019,21.98927434986505,8.010725650134951,7628.714879947268,0.08587845455125735,0.0,16.889165482472805,17.096631316964395,30.0,2041.0,25.0,777
73.55826118830852,7.792107491061308,7697.180112526248,39.707276302535824,0.7667811315591889,22.008644972458992,1.2879791531545508,22.067478356492554,7.932521643507446,7704.058629664952,0.08936411826338231,0.0,16.976467943990585,17.125202782538555,30.0,2041.0,25.0,999
73.63833474978604,7.796705803480189,7720.5237846818445,39.74429380033687,0.7668128442153526,22.061982654752395,1.2884653271026953,22.091500424935813,7.908499575064187,7727.029371161668,0.08426353782797574,0.0,16.997934990091327,17.140248270548575,30.0,2041.0,25.0,101
73.7627599280791,7.790819090260435,7757.116492584708,39.807694810714715,0.7675109165734193,22.263587038935317,1.2875833009117126,22.12882797842373,7.871172021576271,7760.386529228395,0.04215531179418834,0.0,16.958564385792762,17.248873739761475,30.0,2041.0,25.0,2024
73.96888309163364,7.816273865882305,7818.405935812566,39.89662710366277,0.7670733589586427,22.276512725103462,1.2903695806494253,22.190664927490094,7.809335072509906,7821.614190667857,0.0410346416089142,0.0,17.079090539432055,17.211102962510957,30.0,2041.0,25.0,777
74.06463786037668,7.828990577671547,7847.206742377431,39.9354372894299,0.7667546805992888,22.396867154965722,1.2920328902346472,22.219391358113004,7.780608641886996,7850.557895929746,0.04270504986466628,0.0,17.150283823666282,17.175736969873398,30.0,2041.0,25.0,999
74.1570463820588,7.831236578233625,7875.232128441694,39.98036086919583,0.7670194133195647,22.424586474760734,1.2920363097874317,22.24711391461764,7.752886085382361,7876.2593291911435,0.013043434564166997,0.0,17.150283823666282,17.222138392536753,30.0,2041.0,25.0,999
74.25719699072704,7.835997247387445,7905.825979225008,40.027241023626246,0.7671881232050879,22.476104089385473,1.2924160330032186,22.27715909721811,7.72284090278189,7904.639133802477,0.015012288730490743,0.0,17.166226151450626,17.253740920174913,30.0,2041.0,25.0,2024
